MachineIdentifier,ProductName,EngineVersion,AppVersion,AvSigVersion,IsBeta,RtpStateBitfield,IsSxsPassiveMode,DefaultBrowsersIdentifier,AVProductStatesIdentifier,AVProductsInstalled,AVProductsEnabled,HasTpm,CountryIdentifier,CityIdentifier,OrganizationIdentifier,GeoNameIdentifier,LocaleEnglishNameIdentifier,Platform,Processor,OsVer,OsBuild,OsSuite,OsPlatformSubRelease,OsBuildLab,SkuEdition,IsProtected,AutoSampleOptIn,PuaMode,SMode,IeVerIdentifier,SmartScreen,Firewall,UacLuaenable,Census_MDC2FormFactor,Census_DeviceFamily,Census_OEMNameIdentifier,Census_OEMModelIdentifier,Census_ProcessorCoreCount,Census_ProcessorManufacturerIdentifier,Census_ProcessorModelIdentifier,Census_ProcessorClass,Census_PrimaryDiskTotalCapacity,Census_PrimaryDiskTypeName,Census_SystemVolumeTotalCapacity,Census_HasOpticalDiskDrive,Census_TotalPhysicalRAM,Census_ChassisTypeName,Census_InternalPrimaryDiagonalDisplaySizeInInches,Census_InternalPrimaryDisplayResolutionHorizontal,Census_InternalPrimaryDisplayResolutionVertical,Census_PowerPlatformRoleName,Census_InternalBatteryType,Census_InternalBatteryNumberOfCharges,Census_OSVersion,Census_OSArchitecture,Census_OSBranch,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSInstallLanguageIdentifier,Census_OSUILocaleIdentifier,Census_OSWUAutoUpdateOptionsName,Census_IsPortableOperatingSystem,Census_GenuineStateName,Census_ActivationChannel,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_FlightRing,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_FirmwareVersionIdentifier,Census_IsSecureBootEnabled,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsTouchEnabled,Census_IsPenCapable,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,HasDetections
00032a839843012762c8fea2edc7a3ac,win8defender,1.1.13504.0,4.11.15063.1155,1.237.0.0,0,7,0,1952,8492,3,1,1,149,13163,18,204,170,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1,0,,0,108,,1,1,Notebook,Windows.Desktop,2668,171477,4,5,3499,,953869,HDD,926992,0,4096,Notebook,15.5,1920,1080,Mobile,,0,10.0.15063.1206,amd64,rs2_release,15063,1206,Core,CORE,Reset,25,115,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,OEM:DM,,0,Retail,,628,13185,1,,0,0,0,0,1,15,0
00032acb2638b0316150a0e492d1ebee,win8defender,1.1.14800.3,4.12.17007.18011,1.269.1733.0,0,7,0,,62773,1,1,1,115,31735,,241,75,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,0,0,,0,108,ExistsNotSet,1,1,Notebook,Windows.Desktop,1443,256586,4,5,2640,,953869,HDD,471152,0,8192,Portable,15.5,1366,768,Mobile,,0,10.0.15063.850,amd64,rs2_release,15063,850,CoreSingleLanguage,CORE_SINGLELANGUAGE,Upgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,355,19973,1,,0,0,0,0,0,1,0
00032be8a0fc34b373a4108bb858c068,win8defender,1.1.14901.4,4.16.17656.18052,1.269.768.0,0,7,0,,35907,2,1,1,68,100971,27,276,74,windows10,x64,10.0.0.0,16299,256,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Pro,0,0,,0,117,RequireAdmin,1,1,Desktop,Windows.Desktop,4909,317701,8,5,2966,,228936,SSD,227917,1,16384,Desktop,24,1920,1080,Desktop,,4294967295,10.0.16299.371,amd64,rs3_release,16299,371,Professional,PROFESSIONAL,UUPUpgrade,8,31,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,0,0,Unknown,0,142,52530,0,0,0,0,0,0,1,8,0
00032cc4d4ce47427c498ad23c2f6f47,win8defender,1.1.15200.1,4.18.1807.18075,1.275.190.0,0,0,1,,67101,5,4,1,43,101698,27,53,42,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1,0,,0,117,,1,1,Notebook,Windows.Desktop,2668,171330,4,5,2697,,953869,HDD,102400,0,4096,Notebook,15.5,1366,768,Mobile,,0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,CoreCountrySpecific,CORE_COUNTRYSPECIFIC,Refresh,37,158,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,628,10519,1,,0,0,0,0,0,7,0
00032d9913282b34ae6015d5e4f89018,win8defender,1.1.15200.1,4.10.209.0,1.275.1774.0,0,7,0,,53447,1,1,1,142,110910,27,157,68,windows8,x64,6.3.0.0,9600,768,windows8.1,9600.19101.amd64fre.winblue_ltsb_escrow.180718-1800,Home,1,0,,0,333,RequireAdmin,1,1,Notebook,Windows.Desktop,2668,256258,4,5,2525,,953869,HDD,161479,0,4096,Notebook,14,1366,768,Mobile,,,10.0.10586.318,amd64,th2_release,10586,318,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,8,31,FullAuto,0,IS_GENUINE,Retail,,,Retail,,807,12969,1,,0,0,0,0,0,1,0
00032dbf6818e3c7fa5b812ec5accd8f,win8defender,1.1.15100.1,4.18.1806.18062,1.273.293.0,0,7,0,,46413,2,1,1,207,84066,,277,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1,0,,0,111,RequireAdmin,1,1,Notebook,Windows.Desktop,2102,242491,4,1,212,,476940,HDD,456871,0,4096,Notebook,15.5,1366,768,Mobile,lion,0,10.0.17134.191,amd64,rs4_release,17134,191,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,0,554,33084,1,0,0,0,0,0,0,13,1
00032e3c46db2fbfdf2977da0f2a80cd,win8defender,1.1.15200.1,4.14.17639.18041,1.275.627.0,0,7,0,,47238,2,1,1,51,16640,27,98,103,windows10,x64,10.0.0.0,14393,768,rs1,14393.2068.amd64fre.rs1_release.180209-1727,Home,1,0,,0,98,RequireAdmin,1,1,Notebook,Windows.Desktop,525,331210,4,5,2382,,244198,SSD,243422,0,12288,Notebook,15.5,1920,1080,Mobile,,11,10.0.14393.2068,amd64,rs1_release,14393,2068,Core,CORE,Other,5,26,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,142,69901,1,,0,0,0,0,0,6,1
00033e1c4ca7e60b15d940c5ce9250f9,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1362.0,0,7,0,,53447,1,1,1,214,58607,27,277,75,windows10,x64,10.0.0.0,16299,256,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Pro,1,0,,0,117,,1,1,Notebook,Windows.Desktop,2206,240907,4,5,2585,,122104,SSD,79451,0,4096,Notebook,14,1366,768,Mobile,,0,10.0.16299.611,amd64,rs3_release_svc_escrow,16299,611,Professional,PROFESSIONAL,IBSClean,8,31,UNKNOWN,0,INVALID_LICENSE,Retail,,0,Retail,,500,43399,0,,0,0,0,0,0,1,0
0003423996e0bafb64245848a4d26228,win8defender,1.1.14700.5,4.12.17007.18022,1.265.948.0,0,7,0,,7945,2,1,1,44,,27,57,218,windows10,x64,10.0.0.0,14393,768,rs1,14393.2189.amd64fre.rs1_release.180329-1711,Home,1,0,,0,98,RequireAdmin,1,1,Notebook,Windows.Desktop,585,189376,2,5,1985,,238475,HDD,221920,1,2048,Notebook,11.6,1366,768,Mobile,,0,10.0.14393.2189,amd64,rs1_release,14393,2189,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,9,34,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,556,63069,1,,0,0,0,0,0,10,1
00034410f7778254dc9c53da81500d9b,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1498.0,0,7,0,,46731,2,1,1,97,92776,,126,124,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,ExistsNotSet,1,1,Notebook,Windows.Desktop,2206,242491,4,5,2640,,953869,HDD,927863,0,8192,Notebook,15.5,1366,768,Mobile,lion,0,10.0.17134.165,amd64,rs4_release,17134,165,Core,CORE,UUPUpgrade,18,72,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,554,33045,1,0,0,0,0,0,0,15,1
000344555b739392a3c46d84b6153aa9,win8defender,1.1.15200.1,4.16.17656.18052,1.275.11.0,0,7,0,,7945,2,1,1,171,164068,,211,182,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,,1,1,Notebook,Windows.Desktop,2325,253649,4,5,2863,,953869,HDD,953318,0,4096,Notebook,13.2,1366,768,Mobile,,0,10.0.17134.81,amd64,rs4_release,17134,81,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,29,125,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,556,64725,0,,0,0,0,0,0,3,1
000344963bb3ba04ecb6273f68459525,win8defender,1.1.15100.1,4.18.1806.18062,1.273.1005.0,0,7,0,,53447,1,1,1,9,20805,18,10,214,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1,0,,0,105,,1,1,Notebook,Windows.Desktop,585,189211,2,5,2097,,476940,HDD,475799,0,4096,Notebook,15.5,1366,768,Mobile,,0,10.0.15063.483,amd64,rs2_release,15063,483,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,9,34,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,556,63175,1,,0,0,0,0,0,10,0
000345a228bac2fba0cf601b17cd1405,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1509.0,0,7,0,,7945,2,1,1,50,115291,27,68,51,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,RequireAdmin,1,1,Notebook,Windows.Desktop,2668,171152,2,5,1985,,476940,HDD,475794,0,4096,Notebook,15.5,1366,768,Mobile,,0,10.0.17134.285,amd64,rs4_release,17134,285,Core,CORE,UUPUpgrade,3,20,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0,Retail,,628,26312,0,,0,0,0,0,0,3,0
0003476de8ce16be537d575053ec7d19,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1735.0,0,7,0,,53447,1,1,1,149,166650,18,181,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1,0,,0,117,,1,1,Notebook,Windows.Desktop,666,264558,4,5,2644,,115712,SSD,57334,0,4096,Laptop,13.4,1440,900,Mobile,,0,10.0.16299.371,amd64,rs3_release,16299,371,Core,CORE,IBSClean,8,31,UNKNOWN,0,INVALID_LICENSE,Retail,,0,Retail,,152,45517,0,,0,0,0,0,1,15,0
0003492a9451485e8c0a3de6a52634c8,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1498.0,0,7,0,,53447,1,1,1,94,43716,,277,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,ExistsNotSet,1,1,Notebook,Windows.Desktop,2206,249147,4,5,2998,,953869,HDD,252854,1,8192,Notebook,15.5,1680,1050,Mobile,,0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,8,31,FullAuto,0,INVALID_LICENSE,Volume:GVLK,,0,Retail,,500,45030,0,,0,0,0,0,0,11,1
000349aa614df032e6ee99fb3746d215,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1458.0,0,7,0,,47238,2,1,1,154,108574,27,198,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1,0,,0,111,,1,1,Notebook,Windows.Desktop,2668,171477,2,5,2097,,953869,HDD,926992,0,4096,Notebook,15.5,1366,768,Mobile,,0,10.0.16299.15,amd64,rs3_release,16299,15,Core,CORE,Other,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,628,13187,1,,0,0,0,0,0,10,0
00034afe9bee61846e990cf00b45e1bd,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1420.0,0,7,0,,53447,1,1,1,2,39800,,276,74,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,,1,1,Notebook,Windows.Desktop,666,264569,8,5,3038,,239372,SSD,122723,0,16384,UNKNOWN,13.3,1024,768,Mobile,,0,10.0.17134.191,amd64,rs4_release,17134,191,Core,CORE,IBSClean,8,31,FullAuto,0,INVALID_LICENSE,Retail,,0,Retail,,152,45546,0,,0,0,0,0,0,11,0
00034b1c8ae75b78438b1c3d35f1df02,win8defender,1.1.15200.1,4.18.1807.18075,1.275.511.0,0,7,0,,53447,1,1,1,44,16668,27,57,218,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,RequireAdmin,1,1,Notebook,Windows.Desktop,2206,244631,4,5,2908,,715404,HDD,692399,0,8192,Notebook,,,,Mobile,,,10.0.17134.228,amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,Refresh,9,34,FullAuto,0,OFFLINE,Retail,,0,Retail,,554,33032,1,,0,0,0,,0,10,1
00034b4986ead10d68177829a53ee238,win8defender,1.1.15100.1,4.18.1806.18062,1.273.212.0,0,0,1,,3371,2,1,1,59,52261,27,277,75,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,1,0,,0,111,RequireAdmin,1,1,Notebook,Windows.Desktop,4730,311575,2,1,648,,476940,HDD,49899,0,2048,Notebook,15.5,1366,768,Mobile,lion,0,10.0.16299.334,amd64,rs3_release,16299,334,Professional,PROFESSIONAL,Update,8,31,Notify,0,IS_GENUINE,Retail,0,0,Retail,0,556,13903,0,0,0,0,0,0,0,11,1
00034ba1f7a559fcaed63e9deac2ee4d,win8defender,1.1.15100.1,4.18.1806.18062,1.273.443.0,0,7,0,,13819,2,1,1,98,124606,,276,74,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,,1,1,Notebook,Windows.Desktop,2102,241876,4,5,2382,,953869,HDD,938199,0,8192,Notebook,15.5,1366,768,Mobile,,0,10.0.17134.165,amd64,rs4_release,17134,165,Core,CORE,UUPUpgrade,7,30,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33133,1,,0,0,0,0,0,12,0
00034be0390e8fb611c76db3d02d1b06,win8defender,1.1.15100.1,4.18.1806.18062,1.273.461.0,0,7,0,,53447,1,1,1,158,87401,27,277,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,ExistsNotSet,1,1,Notebook,Windows.Desktop,525,331104,4,5,2640,,476940,HDD,190774,0,4096,Notebook,13.9,1360,768,Mobile,lion,530,10.0.17134.112,amd64,rs4_release,17134,112,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,8,31,Notify,0,IS_GENUINE,Retail,0,0,Retail,0,142,69532,1,0,0,0,0,0,1,1,1
00034ca6e010a33b7fae245118e51138,win8defender,1.1.15100.1,4.9.10586.0,1.273.1405.0,0,7,0,,46669,2,1,1,85,,27,114,225,windows10,x64,10.0.0.0,10586,768,th2,10586.0.amd64fre.th2_release.151029-1700,Home,1,0,,0,71,RequireAdmin,1,1,Notebook,Windows.Desktop,525,331096,2,5,1992,,476940,HDD,190001,0,4096,Notebook,13.9,1366,768,Mobile,lion,0,10.0.10586.0,amd64,th2_release,10586,0,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,,34,UNKNOWN,0,IS_GENUINE,OEM:DM,0,0,Retail,0,142,69498,1,0,0,0,0,0,0,10,1
00034d0cf3ba7cf31b6b9f497cd0ad42,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1086.0,0,7,0,,53447,1,1,1,173,855,18,276,74,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,RequireAdmin,0,1,Desktop,Windows.Desktop,2102,230073,4,5,2616,,476940,HDD,472155,0,4096,Desktop,18.5,1366,768,Desktop,,4294967295,10.0.17134.285,amd64,rs4_release,17134,285,Professional,PROFESSIONAL,UUPUpgrade,7,30,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0,Retail,,93,17605,0,,0,0,0,0,0,11,1
00034dd3b7999b715dc19e283362f553,win8defender,1.1.15200.1,4.18.1807.18075,1.275.970.0,0,7,0,,53447,1,1,1,97,46938,,126,124,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,,1,1,Desktop,Windows.Desktop,4909,317701,4,5,1972,,953869,HDD,952893,0,8192,Desktop,27,1920,1080,Desktop,,4294967295,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Reset,18,72,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,142,52631,0,,0,0,0,0,1,15,1
00034e25054edeaacdd9bec77ab4f35c,win8defender,1.1.15200.1,4.18.1807.18075,1.275.174.0,0,7,0,,53447,1,1,1,107,57143,18,138,134,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,,1,1,Desktop,Windows.Desktop,2503,257301,2,5,1931,,476940,HDD,203534,0,2048,Desktop,15.6,1366,768,Mobile,,0,10.0.17134.228,amd64,rs4_release,17134,228,Core,CORE,Reset,20,83,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,11778,1,,0,0,0,0,0,1,0
000354a7d30d0f2eae6b2319e9853867,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1490.0,0,7,0,,53447,1,1,1,208,95362,27,282,236,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,ExistsNotSet,1,1,Notebook,Windows.Desktop,1953,272078,4,5,1987,,476940,HDD,459972,0,4096,Notebook,15.6,1366,768,Mobile,,0,10.0.17134.228,amd64,rs4_release,17134,228,Core,CORE,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,556,64560,0,,0,0,0,0,0,10,1
00035562d817f53b365d6a15590ae8c3,win8defender,1.1.15100.1,4.18.1807.18075,1.273.950.0,0,7,0,,27277,2,1,1,158,92221,18,277,75,windows10,x86,10.0.0.0,15063,256,rs2,15063.0.x86fre.rs2_release.170317-1834,Pro,1,0,,0,108,,0,1,Desktop,Windows.Desktop,4915,317708,2,1,122,,476940,HDD,476938,0,4096,Desktop,18.5,1366,768,Desktop,,4294967295,10.0.15063.1206,x86,rs2_release,15063,1206,Professional,PROFESSIONAL,IBSClean,8,31,UNKNOWN,0,INVALID_LICENSE,Retail,,0,Retail,,142,11778,0,,0,0,0,0,0,1,1
0003588be63ef6fbb17e186cd7563887,win8defender,1.1.15100.1,4.18.1806.18062,1.273.512.0,0,7,0,,53447,1,1,1,171,157680,27,211,182,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,RequireAdmin,1,1,Desktop,Windows.Desktop,1325,317701,4,5,2251,,476940,HDD,140469,0,4096,Desktop,19,1280,1024,Desktop,,4294967295,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,Upgrade,29,125,FullAuto,0,INVALID_LICENSE,Retail,,0,Retail,,142,52682,0,,0,0,0,0,0,3,0
000359d94ece643b2f16b1920b1776e1,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1527.0,0,7,0,,40431,2,1,1,44,16668,27,57,218,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,RequireAdmin,1,1,AllInOne,Windows.Desktop,2668,210441,2,5,1992,,476940,HDD,444331,0,2048,AllinOne,19.5,1600,900,Desktop,,4294967295,10.0.17134.191,amd64,rs4_release,17134,191,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,9,34,Notify,0,IS_GENUINE,Retail,,0,RP,,628,50143,0,,0,0,0,0,0,10,0
00035c8168cdbf4f81182432eaa732bc,win8defender,1.1.15200.1,4.9.10586.0,1.275.18.0,0,7,0,,53447,1,1,1,60,87351,,240,233,windows10,x64,10.0.0.0,10586,256,th2,10586.162.amd64fre.th2_release_sec.160223-1728,Pro,1,0,,0,76,RequireAdmin,1,1,Desktop,Windows.Desktop,1980,333207,4,5,2426,,953869,HDD,748581,0,8192,Desktop,20,1920,1080,Desktop,#,4294967295,10.0.10586.164,amd64,th2_release,10586,164,Professional,PROFESSIONAL,IBSClean,9,34,UNKNOWN,0,OFFLINE,Retail,0,0,Retail,0,142,33778,0,0,0,0,0,0,1,15,0
00035c988cc15f7d89d2582d5dd36909,win8defender,1.1.15300.5,4.18.1807.18075,1.275.1442.0,0,7,0,,6639,3,2,1,41,147858,,52,217,windows10,x64,10.0.0.0,16299,768,rs3,16299.637.amd64fre.rs3_release_svc.180808-1748,Home,1,0,,,117,,1,1,Notebook,Windows.Desktop,2668,171481,2,1,313,,476940,HDD,450063,0,8192,Notebook,15.5,1366,768,Mobile,,0,10.0.16299.665,amd64,rs3_release,16299,665,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,9,34,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,628,13156,1,,0,0,0,0,1,10,1
00035de3ab0919c997849a2ea0b363d6,win8defender,1.1.15000.2,4.9.10586.1106,1.271.722.0,0,7,0,,53447,1,1,1,93,36825,27,277,75,windows10,x64,10.0.0.0,10586,768,th2,10586.1176.amd64fre.th2_release_sec.170913-1848,Home,1,0,,0,74,ExistsNotSet,1,1,Notebook,Windows.Desktop,2206,228975,2,5,2640,,953869,HDD,76942,1,4096,Notebook,15.5,1366,768,Mobile,lion,0,10.0.10586.1176,amd64,th2_release_sec,10586,1176,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,8,31,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,0,554,33146,1,0,0,0,0,0,0,8,1
00036019d636bdda6f90b977affc030c,win8defender,1.1.15200.1,4.18.1807.18075,1.275.672.0,0,7,0,,53447,1,1,1,11,,18,16,102,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1,0,,0,117,,1,1,Notebook,Windows.Desktop,585,189987,4,5,2640,,953869,HDD,953254,0,8192,Notebook,15.6,1920,1080,Mobile,,0,10.0.16299.371,amd64,rs3_release,16299,371,Core,CORE,IBSClean,5,26,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,556,63606,1,,0,0,0,0,1,15,1
00036229449542289c4145902b33a833,win8defender,1.1.15100.1,4.18.1807.18075,1.273.601.0,0,7,0,,53447,1,1,1,171,157336,,211,182,windows10,x86,10.0.0.0,17134,256,rs4,17134.1.x86fre.rs4_release.180410-1804,Pro,1,0,,0,137,RequireAdmin,1,1,Desktop,Windows.Desktop,1980,227930,2,5,3483,,305245,Unspecified,304693,1,2048,Desktop,17,1280,1024,Desktop,,4294967295,10.0.17134.165,x86,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,29,125,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,168,34558,0,,0,0,0,0,0,3,0
0003640889c4e1c2735f3d3e94f2c04e,win8defender,1.1.15000.2,4.8.10240.17443,1.271.1102.0,0,7,0,,22728,2,1,1,141,147039,18,167,227,windows10,x64,10.0.0.0,10240,768,th1,10240.17443.amd64fre.th1.170602-2340,Home,1,0,,0,53,RequireAdmin,1,1,Notebook,Windows.Desktop,2102,242491,2,5,1992,,476940,HDD,455997,0,2048,Notebook,14,1366,768,Mobile,lion,0,10.0.10240.17443,amd64,th1_st1,10240,17443,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,10,35,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,NOT_SET,0,554,33075,1,0,0,0,0,0,0,10,0
0003640d3eeda33dff532c9f3d9a4a52,win8defender,1.1.15100.1,4.10.209.0,1.273.922.0,0,7,0,,30387,2,1,1,107,164895,18,138,134,windows8,x64,6.3.0.0,9600,768,windows8.1,9600.19067.amd64fre.winblue_ltsb_escrow.180619-2033,Home,1,0,,0,333,RequireAdmin,1,1,Notebook,Windows.Desktop,2689,29942,4,5,2573,,953869,HDD,940169,0,8192,Laptop,15.6,1920,1080,Mobile,lion,52,10.0.14393.1358,amd64,rs1_release,14393,1358,Core,CORE,Update,20,83,Notify,0,IS_GENUINE,Retail,,0,Retail,0,807,8431,1,0,0,0,0,0,0,1,0
0003693310b7b38d0a4fbe95d4d47d49,win8defender,1.1.15200.1,4.18.1807.18075,1.275.938.0,0,7,0,,62773,1,1,1,171,140057,,211,182,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,0,0,,0,137,,1,1,Desktop,Windows.Desktop,2668,22333,4,5,2411,,244198,SSD,242921,0,8192,Desktop,21.5,1920,1080,Desktop,,4294967295,10.0.17134.112,amd64,rs4_release,17134,112,Professional,PROFESSIONAL,UUPUpgrade,29,125,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,628,44578,1,,0,0,0,0,0,3,0
00036b636928257edae7e039393f3aee,win8defender,1.1.15100.1,4.8.10240.17443,1.273.1504.0,0,7,0,,53447,1,1,1,40,484,,89,88,windows10,x64,10.0.0.0,10240,768,th1,10240.17443.amd64fre.th1.170602-2340,Home,1,0,,0,53,RequireAdmin,1,1,Notebook,Windows.Desktop,2102,241927,2,5,1998,,476940,HDD,160554,0,4096,Notebook,14.8,1280,768,Mobile,lion,0,10.0.10240.17443,amd64,th1_st1,10240,17443,Core,CORE,IBSClean,14,49,UNKNOWN,0,INVALID_LICENSE,Volume:GVLK,0,0,NOT_SET,0,554,33135,0,0,0,0,0,0,0,11,0
00036cc43ee8b7639938871e43db8d03,win8defender,1.1.15100.1,4.12.16299.15,1.273.1826.0,0,7,0,,41571,2,1,1,45,128739,27,63,219,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1,0,,0,117,ExistsNotSet,1,1,Notebook,Windows.Desktop,2206,228726,2,1,651,,476940,HDD,453318,0,4096,Notebook,13.9,1366,768,Mobile,,239,10.0.16299.547,amd64,rs3_release_svc_escrow,16299,547,CoreSingleLanguage,CORE_SINGLELANGUAGE,Upgrade,9,34,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,554,33111,1,,0,0,0,0,0,10,0
00036e6a7a4473b1ca06bb3224430067,win8defender,1.1.14800.3,4.9.10586.494,1.267.924.0,0,7,0,,53447,1,1,1,80,7198,27,101,107,windows10,x64,10.0.0.0,10586,256,th2,10586.545.amd64fre.th2_release.160802-1857,Pro,1,0,,0,82,RequireAdmin,1,1,Notebook,Windows.Desktop,1443,260871,4,5,2589,,305245,HDD,304678,0,8192,Laptop,15.5,1366,768,Mobile,lion,0,10.0.10586.545,amd64,th2_release,10586,545,Professional,PROFESSIONAL,IBSClean,6,28,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,0,355,20106,1,0,0,0,0,0,0,3,0
